id,created_at,text,day_label,label
295647379300941824,Sun Jan 27 21:40:02 +0000 2013,"sbs national  second flood death in qld  theres been a second flood death in queensland, with the body of a man    ",1,0
295761218038267904,Mon Jan 28 05:12:24 +0000 2013,queenslands flood crisis deepens   the australian ,2,0
295489714843164672,Sun Jan 27 11:13:32 +0000 2013,bbc   video  tornado and flood alerts in queensland ,1,0
295810949993078784,Mon Jan 28 08:30:01 +0000 2013,"telstra flies in crew to repair flood damaged fibre  broadband, mobile outages in wake of queensland floods   ",2,0
296476694812979200,Wed Jan 30 04:35:26 +0000 2013," the rain is drifting away from se australia hoping for a quick withraw of the flood, how is jarkatar today ",4,0
295695727772958721,Mon Jan 28 00:52:09 +0000 2013,three dead as qld flood crisis continues  three people have died in queenslands floods with dangerous situations    ,2,0
295485844473659392,Sun Jan 27 10:58:09 +0000 2013,home alone in the dark because no power  welp ,1,0
295468326723911680,Sun Jan 27 09:48:33 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
295766936485240832,Mon Jan 28 05:35:07 +0000 2013,coming up at 5   flood crisis   tens  joins us live from queensland as emergency services battle rising waters ,2,0
295772878421520384,Mon Jan 28 05:58:44 +0000 2013,"queensland is in the grip of another extraordinary flood crisis, as cities and towns across the state go    ",2,0
295866089089413120,Mon Jan 28 12:09:07 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295808133702508544,Mon Jan 28 08:18:49 +0000 2013,helicopters deployed to rescue flood victims in australia   businessweek ,2,0
295860003028488193,Mon Jan 28 11:44:57 +0000 2013,water now on the road  bigwet ,2,0
296669986422919169,Wed Jan 30 17:23:31 +0000 2013, seen this  rescuers help australia flood victims as waters recede ,4,0
295640315468058624,Sun Jan 27 21:11:58 +0000 2013,"qld premier launches flood appeal  the queensland flood appeal has been launched by the premier, who kick started the campaign with a   ",1,0
295756601674047488,Mon Jan 28 04:54:03 +0000 2013,queenslands flood crisis deepens as death toll rises to three   the australian ,2,0
295802461908787200,Mon Jan 28 07:56:17 +0000 2013,tony abbott says labor may seek new queensland flood levy  via ,2,0
295679577529929728,Sun Jan 27 23:47:59 +0000 2013,"a bit worried about colleagues out for flood related fieldwork in north queensland  no phone contact, but theyve checked in as fine ",1,0
297225886153969664,Fri Feb 01 06:12:28 +0000 2013,shock turns to rage in flood hit queensland  ,0,0
296100613362683907,Tue Jan 29 03:41:02 +0000 2013,photos  flood water rises in australia ,3,0
295866611460612096,Mon Jan 28 12:11:11 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296026853913812992,Mon Jan 28 22:47:56 +0000 2013,i think the flood down in australia just took over my timeline cough cough,2,0
297177580577124352,Fri Feb 01 03:00:31 +0000 2013,"for those who wish to contribute to the flood relief in queensland, vinnies has a queensland flood appeal   ",0,0
296101511623241729,Tue Jan 29 03:44:36 +0000 2013, news photos  flood water rises in australia   ,3,0
295722208460955648,Mon Jan 28 02:37:23 +0000 2013,"rt  three dead, thousands isolated as queenslands flood crisis escalates ",2,0
296189591856218112,Tue Jan 29 09:34:36 +0000 2013,deadly floodwaters rise in eastern australia  at least four people dead as torrential rains severely flood sever    ,3,0
296863334194634752,Thu Jan 31 06:11:48 +0000 2013,  oz channel 7  gillard to tour flood zones   what do you think?   australia  politics,5,0
296222266033831938,Tue Jan 29 11:44:26 +0000 2013,"after storms and floods in brisbane  after heavy rain and damaging storms on sunday night, i am ok  for the affe    ",3,0
295807426828046336,Mon Jan 28 08:16:01 +0000 2013,queensland flood updates abc radio   ,2,0
296719420577943552,Wed Jan 30 20:39:57 +0000 2013,sideways thoughts  the 2013 brisbane flood  an australia day tale of three beers ,4,0
295864706198011904,Mon Jan 28 12:03:37 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296731834140725248,Wed Jan 30 21:29:16 +0000 2013,australia lurches from fire to flood   new scientist ,4,0
295985805451751424,Mon Jan 28 20:04:49 +0000 2013,australias flood crisis worsens as death toll rises   tvnz  brisbane timesaustralias flood crisis worsens as d    ,2,0
297220105023135745,Fri Feb 01 05:49:29 +0000 2013,unions claim job losses in queensland public sector have hindered flood response   the courier mail  ,0,0
296144655572168705,Tue Jan 29 06:36:02 +0000 2013,guardian  queensland counts flood cost as new south wales braces for river peaks ,3,0
295340669403291648,Sun Jan 27 01:21:17 +0000 2013, man woorim beach is getting smashed by huge swell and the dunes are vanishing  bigwet  storm  bribieisland ,1,0
296960226744233984,Thu Jan 31 12:36:49 +0000 2013, first it was bushfires   now it is floods  australia is a funny place to live  we are having our 2nd flood this month  were fine ,5,0
296158629659299840,Tue Jan 29 07:31:34 +0000 2013,rt  (n)  video in australia blackhawk helicopters are airlifting about 600 flood affected bundaberg residents to        ,3,0
295466872437092353,Sun Jan 27 09:42:46 +0000 2013,when is this rain going to stop? my dogs need to go outside to poop   noshitstainsontherug,1,0
297356762485518338,Fri Feb 01 14:52:31 +0000 2013,random storm  not sure how to feel ,0,0
296127029374513152,Tue Jan 29 05:26:00 +0000 2013, can you give a shoutout on air to bundaberg queensland australia  we are having our worst flood in a 100 years  thx cameron,3,0
296153009933672450,Tue Jan 29 07:09:14 +0000 2013,rat news  flood continues hitting australias east coast  floodwaters in australias east c      rats  fancyrat  pet,3,0
295505509786742784,Sun Jan 27 12:16:18 +0000 2013,flood warnings current for se queensland and ne nsw,1,0
296499445820960768,Wed Jan 30 06:05:51 +0000 2013,"rt  as flood waters recede in qld,  australia, attention turns 2 relief   recovery  police reportedly find a 5th victim    ",4,0
297241351563657216,Fri Feb 01 07:13:55 +0000 2013,rt  shock turns to rage in flood hit queensland  ,0,0
295866089999581184,Mon Jan 28 12:09:07 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296166268451553281,Tue Jan 29 08:01:55 +0000 2013,heres an aerial shot of the flood threatening tiger australias operations ,3,0
297249069405962240,Fri Feb 01 07:44:35 +0000 2013, mud from  record  breaking  flood in  bundaberg  queensland  australia ,0,0
296079705453514753,Tue Jan 29 02:17:57 +0000 2013, deadly flood waters rise in eastern australia ,3,0
296103298203807744,Tue Jan 29 03:51:42 +0000 2013,maybe thats the reason of haram lifestyle of sitizens  deadly flood waters rise in eastern australia   aljazeera,3,0
296120368568074240,Tue Jan 29 04:59:32 +0000 2013,deadly flood waters rise in eastern australia ,3,0
295924129520037889,Mon Jan 28 15:59:45 +0000 2013,"rt  were monitoring the latest  breaking flood news from queensland,  australia  incredible images coming out of the ar    ",2,0
297008388510982144,Thu Jan 31 15:48:12 +0000 2013,flood map queensland  queensland flood event  leveraging technology during a crisis   idisaster 2 0 for more inf    ,5,0
296376298341801984,Tue Jan 29 21:56:30 +0000 2013,rt  my love   thoughts are with all who are being affected by the queensland flood crisis  everyone hold your family     ,3,0
295866683053195264,Mon Jan 28 12:11:28 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296100743713275905,Tue Jan 29 03:41:33 +0000 2013,photos  flood water rises in australia   ,3,0
295865279190269952,Mon Jan 28 12:05:54 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295699534460383233,Mon Jan 28 01:07:17 +0000 2013,i just read  queensland premiers flood appeal ,2,0
295672760540209152,Sun Jan 27 23:20:54 +0000 2013, national ? race on to save flood victims in bundaberg  queensland police have told people stranded in bundaberg    ,1,0
295748238399655936,Mon Jan 28 04:20:49 +0000 2013,"rt  this is a major flood crisis for the people of queensland, but we will get through this   pt",2,0
297447256028753920,Fri Feb 01 20:52:06 +0000 2013,australia  flood hit queenslands residents   businesses may be moved to higher ground ,0,0
295761593659191296,Mon Jan 28 05:13:53 +0000 2013,queenslands flood crisis deepens   the australian  sky news australiaqueenslands flood crisis deepensthe austr    ,2,0
296163246409412608,Tue Jan 29 07:49:55 +0000 2013,queensland counts flood cost as new south wales braces for river peaks  via ,3,0
296072431079153664,Tue Jan 29 01:49:02 +0000 2013,deadly flood waters rise in eastern australia ,3,0
295700250763591680,Mon Jan 28 01:10:08 +0000 2013, eagle st pier has gone under again  restaurants inundated    bigwet  really feel 4 them,2,0
296368564699549696,Tue Jan 29 21:25:46 +0000 2013,fears queensland  flood death toll will climb ,3,0
296974462836940801,Thu Jan 31 13:33:24 +0000 2013,"rt  21 2 ft of rain fell on queensland australia yesterday, second major flood in two years ",5,0
296617770899099649,Wed Jan 30 13:56:02 +0000 2013,our prayers to all those who are flood victims in qld australia    ,4,0
296053996844642304,Tue Jan 29 00:35:47 +0000 2013,"the deadly flood crisis is escalating across southern queensland  and new south wales, as brisbane and bundaberg      ",3,0
296422193603153920,Wed Jan 30 00:58:52 +0000 2013, beau baby rigght here! and did the flood in australia hit you?!??  beaufollowmeyouworm,4,0
295844271829942272,Mon Jan 28 10:42:25 +0000 2013,rt  more images from the queensland flood crisis  sun7  qldfloods ,2,0
297098677275721728,Thu Jan 31 21:46:59 +0000 2013,rt  former kiwi found safe in queensland flood zone  an 82 year old former masterton resident has been located by in        ,5,0
295866453016600578,Mon Jan 28 12:10:33 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295747743098499072,Mon Jan 28 04:18:51 +0000 2013, queensland flood crisis useful links and contacts   bigwet  qldfloods,2,0
297314608270671872,Fri Feb 01 12:05:01 +0000 2013," saudi families, students evacuated from flood ravaged australian city   saudi  ksa  canberra  australia",0,0
295665738545504257,Sun Jan 27 22:53:00 +0000 2013,live coverage  queensland flood crisis ,1,0
296007327763554304,Mon Jan 28 21:30:21 +0000 2013,does anyone know anyone from wanganui who is in bundaberg or one of the other flood affected areas in australia?    ,2,0
296015144239104001,Mon Jan 28 22:01:24 +0000 2013,thoughts and prayers with queensland flood victims   cant believe this is happened again??,2,0
295745301728329729,Mon Jan 28 04:09:09 +0000 2013,south east queensland and northern new south wales are struggling with an unfolding weather disaster as flood    ,2,0
296165799041855488,Tue Jan 29 08:00:03 +0000 2013,too soon to assess flood damage to crops   sky news australia   cairns  news,3,0
295753278342451200,Mon Jan 28 04:40:51 +0000 2013," climatechange in australia major flood crisis tornadoes qld, heatwaves wild fires nsw, vic, sa, 10m seas east coast 110km winds byron",2,0
296080564245626880,Tue Jan 29 02:21:22 +0000 2013,    rt deadly flood waters rise in eastern australia ,3,0
296364265349189635,Tue Jan 29 21:08:41 +0000 2013,"flood debris, mowbray park, east brisbane, queensland, australia ",3,0
295467291926228992,Sun Jan 27 09:44:26 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
295476424029126656,Sun Jan 27 10:20:43 +0000 2013,wanna take a second to send some love to everyone in queensland during the flood crisis  our thoughts and prayers are with you ,1,0
296422474088869891,Wed Jan 30 00:59:59 +0000 2013,"rt  drama continues as rivers keep rising  queenslands flood emergency is not over yet, with entire suburbs in bund       ",4,0
296101886749200385,Tue Jan 29 03:46:05 +0000 2013,photos  flood water rises in australia   ,3,0
295415878986649601,Sun Jan 27 06:20:08 +0000 2013,"trying to get home, roads closed, an ambulance stuck in the flood waters getting loaded onto a tow  at kedron ",1,0
297102056114753536,Thu Jan 31 22:00:24 +0000 2013, qld  premiers 30 jan 2pm queensland flood update from the state disaster coord      qld premiers 30 jan 2pm q    ,5,0
295643700980224000,Sun Jan 27 21:25:25 +0000 2013,rt  brisbane expected to flood  latest from queensland  via ,1,0
295866129325375488,Mon Jan 28 12:09:16 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296148050685087745,Tue Jan 29 06:49:32 +0000 2013,queensland counts flood cost as new south wales braces for river peaks  four deaths confirmed from torre      uknews,3,0
296066336302452739,Tue Jan 29 01:24:49 +0000 2013,"deans news post brisbane braces amid australian flood disaster  brisbane, australia  deadly floodwaters were swe    ",3,0
295762135865257984,Mon Jan 28 05:16:02 +0000 2013,queensland  039 s flood crisis deepens   the australian   ,2,0
295788252017876992,Mon Jan 28 06:59:49 +0000 2013,rt  best people in the world live in queensland  you come through stronger after each flood  amazing,2,0
296083234964533248,Tue Jan 29 02:31:58 +0000 2013,thousands have been displaced in bundaberg as the queensland city battles its worst ever flood disaster  ,3,0
296182610357547008,Tue Jan 29 09:06:51 +0000 2013, flood  australia    a  spider carries its young through water to a jandowae farm shed in queensland   s    ,3,0
296453806307303426,Wed Jan 30 03:04:29 +0000 2013,insurance council of australia whelan on flood claims   business  video,4,0
295750012653154306,Mon Jan 28 04:27:52 +0000 2013,"remember the last time queensland got flooded, tony abbott asked for donations    to fight a flood tax ",2,0
296060943778066432,Tue Jan 29 01:03:24 +0000 2013,rt  keep up to date with the flood situation in queensland with our live blog   brislive ,3,0
296128769536700416,Tue Jan 29 05:32:55 +0000 2013,    death toll from queensland flood crisis rises to four following the death of a three year old boy   qldfloods,3,0
296505723322519552,Wed Jan 30 06:30:47 +0000 2013,my prayers and thoughts go out to the flood victims queensland   lets all take a few minutes of our time to donate ,4,0
295455877480185857,Sun Jan 27 08:59:05 +0000 2013," so far ive seen reports of failure here in cairns as well as townsville, mackay and rockhampton ",1,0
295864885852643328,Mon Jan 28 12:04:20 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295865745596891136,Mon Jan 28 12:07:45 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295679702218194945,Sun Jan 27 23:48:29 +0000 2013,north end of clarendon st in east brisbane is flooded     bigwet ,1,0
295761210232668160,Mon Jan 28 05:12:22 +0000 2013,great one here  queenslands flood crisis deepens   the australian   a link in my bio ,2,0
295780477204324352,Mon Jan 28 06:28:55 +0000 2013,"rt  pray for the flood that happens in australia right now, especially to queensland       saveaustralia",2,0
295720121731792896,Mon Jan 28 02:29:05 +0000 2013,rt  live streaming coverage of the queensland  flood crisis   qldfloods,2,0
295633525091225601,Sun Jan 27 20:44:59 +0000 2013,"rt  an only in australia? prime minister visits fire affected communities, opposition leader visits flood affected communi    ",1,0
295760003464298496,Mon Jan 28 05:07:34 +0000 2013,queenslands flood crisis deepens   the australian  sydney morning heraldqueenslands flood crisis deepensthe au    ,2,0
295570878920531969,Sun Jan 27 16:36:03 +0000 2013,as it happened  flood alert turns to brisbane   seven news queensland   via ,1,0
295456660326068224,Sun Jan 27 09:02:11 +0000 2013,floods dj vu  hope our child care centre survives this time! couldnt go through that again  bcc flood maps say yes ,1,0
295906234157113345,Mon Jan 28 14:48:38 +0000 2013,swan extends flood assistance for qld   sky news australia   sunshinecoast,2,0
295774749555056640,Mon Jan 28 06:06:10 +0000 2013,rt  abbott maintains 2011 queensland flood levy was bad labor tax despite raising  1 8b for rebuilding  qld reject lnp!      ,2,0
295413759692926977,Sun Jan 27 06:11:43 +0000 2013,our chickens learning to swim  bigwet ,1,0
295710112692174849,Mon Jan 28 01:49:19 +0000 2013,"  i am not even in a badly affected area and we lost power at 9 30am today     i just spent  360 on food,,,,,",2,0
295680045761060864,Sun Jan 27 23:49:51 +0000 2013,rt  the death toll from queenslands flood crisis rises to three    bigwet,1,0
295737086881972225,Mon Jan 28 03:36:30 +0000 2013,rt  luckily the ber funded building of shelters in queensland schools that flood victims can use ,2,0
296367325744070656,Tue Jan 29 21:20:51 +0000 2013,queensland lags on  flood  insurance  survey highlights less than 40  do not have cover   qldfloods ,3,0
295761253773746176,Mon Jan 28 05:12:32 +0000 2013,queenslands flood crisis deepens   the australian ,2,0
297243042161770496,Fri Feb 01 07:20:38 +0000 2013," mp3  aus  australia qld country hour podcast 1 2 13  the extent of the flood damage becomes clear, thoughts for    ",0,0
295885368081928193,Mon Jan 28 13:25:43 +0000 2013,flood disaster engulfs two states   the australian  brisbane timesflood disaster engulfs two statesthe australia    ,2,0
296565169008566272,Wed Jan 30 10:27:00 +0000 2013,flood death toll rises as mans body found  the death toll in the queensland floods has risen to six with the di    ,4,0
296263610093686784,Tue Jan 29 14:28:43 +0000 2013,australia lurches from fire to flood  climatechange  globalwarming ,3,0
295764150615949312,Mon Jan 28 05:24:03 +0000 2013,rt  flash flood   australia   australia  edis number  ff 20130128 38017 ausdate   time  28 01 2013 04 34 52  utc eve       ,2,0
296008303786487809,Mon Jan 28 21:34:13 +0000 2013, national ? newman focused on bundaberg flood  queensland premier campbell newman plans to survey the flood dama    ,2,0
295866055572742145,Mon Jan 28 12:08:59 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295842466425356288,Mon Jan 28 10:35:15 +0000 2013,"my thoughts are with the people of queensland today, facing another flood crisis",2,0
296069272864686080,Tue Jan 29 01:36:30 +0000 2013,deadly flood waters rise in eastern australia   sp4zee,3,0
296775094766809091,Thu Jan 31 00:21:11 +0000 2013,so do the queensland floods mean that lake eyre will flood again this year?,5,0
295638814649634816,Sun Jan 27 21:06:00 +0000 2013,qld again in grip of flood disaster   sky news australia   sunshinecoast,1,0
295814889002393600,Mon Jan 28 08:45:40 +0000 2013,rt  the queensland flood appeal 2013 has been launched  please donate by visiting  or contacting 1800     ,2,0
295726642314223616,Mon Jan 28 02:55:00 +0000 2013,"my prayers to all the people in the brisbane,, queensland flood  flood  cyclone  oswald  brisbane, my mum used to live in brisbane  ",2,0
296101085263835138,Tue Jan 29 03:42:54 +0000 2013,photos  flood water rises in australia   ,3,0
295460645367844864,Sun Jan 27 09:18:01 +0000 2013,army on standby amid queensland flood crisis   brisbane times   cairns  news,1,0
295866632826396673,Mon Jan 28 12:11:16 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of tw      globaltrade",2,0
295681187622555648,Sun Jan 27 23:54:23 +0000 2013,rt  the death toll from queenslands flood crisis rises to three    bigwet,1,0
296929173782556672,Thu Jan 31 10:33:26 +0000 2013,frustration grows as flooded communities clean up  frustration is rising in parts of flood affected queensland o    ,5,0
295866488164847616,Mon Jan 28 12:10:42 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296397277394763776,Tue Jan 29 23:19:52 +0000 2013,australia flood forces thousands from homes ,3,0
295797012899717120,Mon Jan 28 07:34:38 +0000 2013,please say a pray for those who affected by the flood around australia!!!,2,0
296371612616359936,Tue Jan 29 21:37:53 +0000 2013,qld flood  queensland flood crisis reaches new heights   abc news (australian broadcasting corporation) qld floo    ,3,0
295692581814276096,Mon Jan 28 00:39:39 +0000 2013,snow in japan while flood in australia q____________q,2,0
295795873756090368,Mon Jan 28 07:30:06 +0000 2013, i think i need that yellow raincoat for the flood  australia,2,0
296100079641694208,Tue Jan 29 03:38:54 +0000 2013,photos  flood water rises in australia   ,3,0
295552452302868483,Sun Jan 27 15:22:50 +0000 2013,"rt  queensland, the only state to have flood, tornado and fire warnings all in one night ",1,0
295697490408255489,Mon Jan 28 00:59:10 +0000 2013,  and  spnfamily please keep bundaberg queensland in your thoughts  worst flood ever,2,0
296372734508793856,Tue Jan 29 21:41:55 +0000 2013,rescuers help australia flood victims as waters recede ,3,0
296328394189185024,Tue Jan 29 18:46:09 +0000 2013,"australia flood affects thousands, kills four   jan 29 at 1 46 pm et ",3,0
295747170420789248,Mon Jan 28 04:16:34 +0000 2013,rt  live  queensland premier campbell newman is giving an update on queensland flood crisis ,2,0
296077116196409344,Tue Jan 29 02:07:40 +0000 2013,7500 displaced by bundaberg floods  queensland premier campbell newman says flood devastation in bundaberg is more extraordinary than   ,3,0
296675552658591744,Wed Jan 30 17:45:38 +0000 2013,  flood  crisis continues in queensland   ,4,0
295868537094930433,Mon Jan 28 12:18:50 +0000 2013,"flood warnings remain current for various rivers and streams in queensland, refer to  ",2,0
295630918561964032,Sun Jan 27 20:34:38 +0000 2013,"rt  an only in australia? prime minister visits fire affected communities, opposition leader visits flood affected communi    ",1,0
295865731084591105,Mon Jan 28 12:07:41 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295500247168331778,Sun Jan 27 11:55:23 +0000 2013,qld    flood warning   stanley and brisbane river     state emergency service queensland   flood warning   stanley    ,1,0
296080534004723712,Tue Jan 29 02:21:14 +0000 2013,"the queensland state government, in conjunction with red cross, has launched the 2013 queensland flood appeal     ",3,0
295987401787047936,Mon Jan 28 20:11:10 +0000 2013,wivenhoe dam has protected brisbane from major flood  bundaberg and other regional queensland towns need flood proofing ,2,0
295887846009602048,Mon Jan 28 13:35:34 +0000 2013,  austrlia just suffering fire clamity in tasmania now its queensland wishing aussies to come out safe 4rm dis flood,2,0
295910513722945536,Mon Jan 28 15:05:38 +0000 2013,"major flood crisis hits queensland, australia",2,0
295784408013750272,Mon Jan 28 06:44:32 +0000 2013,flood worsens in eastern australia ,2,0
296912139573157888,Thu Jan 31 09:25:45 +0000 2013,bhp billiton donates a 1 million to queensland flood appeal    ,5,0
296023410532831233,Mon Jan 28 22:34:15 +0000 2013,rt  death toll from queensland flood crisis rises to four following the death of a three year old boy   qldf    ,2,0
295738601172500480,Mon Jan 28 03:42:31 +0000 2013,"this is one of the scariest things ive ever been through, the fear of losing my house and not knowing if my friends are safe  (",2,0
296375482679705600,Tue Jan 29 21:53:16 +0000 2013,"criminal negligence causes queensland, australia flood crisis   a generation of free trade brainwashed    ",3,0
295473934252519424,Sun Jan 27 10:10:50 +0000 2013,australian state of queensland braces for flooding (bbc)   flooding  flood,1,0
297198721647644676,Fri Feb 01 04:24:31 +0000 2013, animals rescued from queensland  flood waters   yahoo!7   via ,0,0
296364158520279040,Tue Jan 29 21:08:16 +0000 2013,rt  climate change blamed as  australia lurches from fire to flood   extremeweather,3,0
297274075129204736,Fri Feb 01 09:23:57 +0000 2013,"rt   tgif dont worry guys, the waters are now beginning to drop gradually   ))  flood  australia ",0,0
295976173203251201,Mon Jan 28 19:26:33 +0000 2013,the gillard government says the focus on the queensland flood situation is about  saving lives and property and not the cost of the crisis ,2,0
296137036069486592,Tue Jan 29 06:05:46 +0000 2013,flood hits queensland and foam car appears out of nowhere funny ,3,0
296102232947036160,Tue Jan 29 03:47:28 +0000 2013,photos  flood water rises in australia   ,3,0
295875512587395072,Mon Jan 28 12:46:33 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,2,0
297134396882964480,Fri Feb 01 00:08:55 +0000 2013,residents of bundaberg meet at the convention centre to get updates from council  ,0,0
295727986810949632,Mon Jan 28 03:00:21 +0000 2013,"queensland   man killed, two other people rescued after vehicle trapped in flood waters at widgee creek   ",2,0
296430493958803456,Wed Jan 30 01:31:51 +0000 2013, pls send best wishes 2all on essay coast australia  total devastation from 2nd flood in 2years from cyclone  ,4,0
296385033890045952,Tue Jan 29 22:31:13 +0000 2013,hot day here in  north queensland  have a full busy day ahead but had a good start to the day  enjoy world  still thinking of flood victims,3,0
296542430256316417,Wed Jan 30 08:56:39 +0000 2013,"i posted 12 photos on facebook in the album australia day flood january 26, 2013 ",4,0
296069296038232064,Tue Jan 29 01:36:35 +0000 2013,al jazeera network deadly flood waters rise in eastern australia  at least four people dead as torrential rains     ,3,0
296228875015426049,Tue Jan 29 12:10:42 +0000 2013,tue jan 29 2013 12 10 41 gmt 0000 (utc)   modis flood map server processed tile  140e020s date  2013 029,3,0
295761526554497025,Mon Jan 28 05:13:37 +0000 2013,"what   s on your mind?     the queensland floods, hope everyone is safe! ",2,0
295764654788050944,Mon Jan 28 05:26:03 +0000 2013,"telstra flies in crew to repair flood damaged fibre  broadband, mobile outages in wake of queensland floods ",2,0
295865605121257472,Mon Jan 28 12:07:11 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295809073859923968,Mon Jan 28 08:22:34 +0000 2013,this water is coming through my yard rn      ,2,0
295843485452480512,Mon Jan 28 10:39:18 +0000 2013, queensland floods  the damage mounts as rivers break their banks and flood at record levels ,2,0
295865401118691328,Mon Jan 28 12:06:23 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296166564422635521,Tue Jan 29 08:03:06 +0000 2013,rt  australia shows how  extremeweather brings volatility as it suffers wild swing from fire to flood ,3,0
296455112635854848,Wed Jan 30 03:09:41 +0000 2013,keeping queensland moving  transport in a flood crisis   bigwet,4,0
296448818604544002,Wed Jan 30 02:44:40 +0000 2013,dear sport and recreation club  recent flood event experienced in south east queensland last weekend ,4,0
295775932088717313,Mon Jan 28 06:10:52 +0000 2013,so so sad seeing the flood vision   ( poor australia really does cop it from mother nature ,2,0
295867363138621440,Mon Jan 28 12:14:10 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296090309304143874,Tue Jan 29 03:00:05 +0000 2013,"flood waters swamp south east queensland, whole towns have been evacuated, and 160 thousand homes and businesses are without power   tennews",3,0
295769099924021248,Mon Jan 28 05:43:43 +0000 2013,"flood killed 3 in bundaberg in australia,and leaves up to 5000 at risk in brisbane may d lord deliver them ijn amen",2,0
295507264222146560,Sun Jan 27 12:23:16 +0000 2013,australia water   blood apocalypse  flood tornado fire cyclone heat dust      via ,1,0
295753048607825920,Mon Jan 28 04:39:56 +0000 2013,abbott hijacks  queensland flood tragedy and criticizes labors levy expenditures     auspol  qldpol,2,0
296276159061184513,Tue Jan 29 15:18:35 +0000 2013,rt  climate change blamed as  australia lurches from fire to flood   extremeweather,3,0
295466397029498880,Sun Jan 27 09:40:53 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
296154048359452672,Tue Jan 29 07:13:22 +0000 2013,queensland counts flood cost as new south wales braces for river peaks  four deaths confirmed from torrential ra    ,3,0
297288941416116224,Fri Feb 01 10:23:01 +0000 2013,flood hit queenslanders may be moved to higher ground  the queensland government has raised the prospect of aban    ,0,0
295759993968422912,Mon Jan 28 05:07:32 +0000 2013,queenslands flood crisis deepens   the australian  sydney morning heraldqueenslands flood crisis deepensthe au    ,2,0
295685989920288768,Mon Jan 28 00:13:28 +0000 2013, national ? qld in grip of new deadly flood crisis  queensland is in the grip of another extraordinary flood cri    ,2,0
295473667792576513,Sun Jan 27 10:09:46 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
295813479967903745,Mon Jan 28 08:40:04 +0000 2013,"prayers go out to everyone in queensland and the flood victims in nsw, stay safe ",2,0
295779000222105600,Mon Jan 28 06:23:03 +0000 2013,everyone in areas of flood and heavy rains in australia  my thoughts are with you  stay safe and be vigil  please take care  ,2,0
296170891765755904,Tue Jan 29 08:20:17 +0000 2013,new south wales braces for river peaks as queensland counts flood cost  four deaths confirm      nature  environment,3,0
295851660708814849,Mon Jan 28 11:11:47 +0000 2013,"damn it whats happening to australia, we burn in flames, we flood in waters     my twin sis  family stuck in qld floods,",2,0
295587839729602560,Sun Jan 27 17:43:27 +0000 2013,queensland flood crisis ! australian broadcasting corporation news !        genericgene  com,1,0
295769166076592128,Mon Jan 28 05:43:58 +0000 2013,rt  the queensland flood appeal 2013 has been launched  please donate by visiting  or contacting 1800     ,2,0
297216861865652225,Fri Feb 01 05:36:36 +0000 2013,"adventists in melbourne, australia are collecting new underwear to help bundaberg flood victims  the project is called    undies for bundy    ",0,0
295867228929290242,Mon Jan 28 12:13:38 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
